Tweet,Correct Sentiment,Predicted Sentiment
#twitter app also doesn't show me the conversation when I touch a tweet.,negative,irrelevant
"@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;(",negative,irrelevant
#Twitter is blowing me ; I can't see my retweets ;(,negative,irrelevant
"RT @mainey_maine: RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/ ...",negative,positive
"#Twitter = #Dead ""this is why im never on it now""",negative,irrelevant
dear @twitter / #twitter FIX YOUR SHIT. we cant see our retweets or mentions!,negative,negative
"RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/xGHoev8k",negative,positive
So much garbage. #Twitter,negative,negative
My #Twitter acting funnyyyyyyy....,negative,irrelevant
WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT,negative,irrelevant
#Twitter is Fawkin up!!!,negative,irrelevant
#twitter I'm off to bed with two crazy pups. #lovethem http://t.co/FSLFpMOb,neutral,negative
#Twitter follow me up no stranger shit!!!!!!,neutral,negative
How strategic is our technology agenda? http://t.co/bmeiy5rq #Twitter #Strategy,neutral,irrelevant
@ManwitPURPOSE50 what are you doing now on #twitter????,neutral,irrelevant
woke  up  dis  morning  so  i'm  stil  alive #twitter,neutral,irrelevant
"So sleepy and tired, going to bed! Nigh #Twitter !",neutral,negative
gud mrng #twitter & all my frnds too. ;),neutral,irrelevant
@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US,neutral,irrelevant
My phone would stay charged if I didnt have #twitter,neutral,irrelevant
I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/JlrUWRf6,neutral,irrelevant
RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter,neutral,irrelevant
Get your #Twitter #marketing #campaigns built by an #SEO expert: http://t.co/7FttDde4,neutral,irrelevant
"SO IT'S BEEN A LOOONG MINUTE nBUT #TWITTER, IM BACK n& WITH A CLOTHING LINE!nn#SWAGG",neutral,irrelevant
#twitter/off,neutral,irrelevant
"watching a ""new"""" interview with @L1LD3BB13 giving props to #twitter glad to see her out on her own doing her own thang;""",neutral,positive
RT @smart__reMarks RT @Its_kcheese: some stuff you only find on #TWITTER lolz &lt;---- LMAO,neutral,irrelevant
getn off gn #twitter,neutral,irrelevant
Zzzzzzzzzzzz... #night #Twitter #GodBless,neutral,irrelevant
Ahhh!! Why is #Twitter so #addicting,neutral,irrelevant
"Funny how social networks prod you to be always on ya keypad, #twitter-what's happening, #Fb-what's on your mind?",neutral,negative
I don't know why people choose to talk to me on #Twitter! .when you have my number ..!!!!,neutral,irrelevant
it runs the world #twitter,neutral,irrelevant
@BADDchikkENT See What I Mean #Twitter o_O,neutral,irrelevant
"RT ""@RobyQQ: Your #Twitter followers either like you for your sense of humor or sex appeal."""" -- I guess",neutral,positive
To much #twitter taking a break. u2663,neutral,negative
Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter,neutral,irrelevant
@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee,neutral,positive
That shit lame trynna fuck with somebody through a DM on #twitter thoo  ?,neutral,negative
its funny how you can take time out your precious #twitter time to monitor or judge what in saying,neutral,neutral
@IamTinaThompson @JudgeGregMathis is on #twitter also!!,neutral,irrelevant
so #twitter who wants to buy me #lunch?,neutral,irrelevant
@iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn,neutral,positive
@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter,neutral,irrelevant
Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/E44Qd1u2 #Twitter,neutral,irrelevant
My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime,neutral,irrelevant
#ThingsWeAllHate  false advertisement via #twitter lol,neutral,negative
@codytigernord Just a reminder that you fail on #twitter,neutral,negative
RT @alibabaoglan: Presentation: 7 Best Ideas to Use #Twitter More Efficiently - http://t.co/AYMeFITC #howto,neutral,positive
Mo'fucka i dont give a fuck it its #FaceBook or #Twitter i express my self how ever da fuck i can..so go suck a dick u bitch.! Haha,neutral,negative
@Angelique_lique yooo my nigga i sooo blowed i forgot bout #twitter but im bkkkkkk,neutral,irrelevant
Out of my 7 months of actually gettin on #Twitter. I've only been in #TwitterJail lik 3 times.... #ThugLife! They were long sentences! Lol:),neutral,irrelevant
"RT @KanvasKings: 1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!",neutral,irrelevant
#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/DAr3Ef5T #uncategorized,neutral,irrelevant
From my blog: ##changingdiapers Party #Summary & Winners List http://t.co/QfZHtNJs #twitter #upcomingparty,neutral,positive
RT @netteo81: RT @nine_oh SIMPLY DA BEST ON #TWITTER MY TWEEPS @jbdancingmachin @EpicQuotesOrg @gowhitedawg (cont) http://t.co/rcpe86Bw,neutral,positive
#TWITTER #OFF DO #BrUnODeLuCaS :u300d,neutral,irrelevant
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25,neutral,positive
RT @ChrisPirillo: Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam,neutral,negative
wow good old classic #HoodMemories some #Classic moments there i had to share on #Twitter,neutral,positive
"even if I skip the newspaper, I don't worry coz I get all news updates at #Twitter. :)",neutral,negative
"People that do this "" #This #Is #My #Twitter """" and pound everything. Needs to delete their Twitter.""",neutral,irrelevant
RT @KiLLiN_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's onl ...,neutral,positive
coming back soon!!!! #twitter...,neutral,irrelevant
@asshsmith never #twitter is where i #speakmymind #hahahahahaha,neutral,irrelevant
NIGGAS B TALK REACLESS OVA #TWITTER LIKE I DNT GOT DAT TOOL N MI TRUCK #BASKETBALL OV COURSE,neutral,positive
Can you say #twitter those #followers who are #following me??,neutral,irrelevant
#twitter keeps me from sleeping! #soaddicted,neutral,irrelevant
"@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter",neutral,neutral
Waz Sup #Twitter,neutral,irrelevant
#twitter I hope all of you never stop dreaming! Because dreams fuel your soul! I love dreaming big and seeing what happens!,neutral,positive
"@IGoHard_NoBONER Yooooo ""Mena Malia"""" lOl I love your #Twitter name""",neutral,positive
Goodnight #twitter,neutral,irrelevant
"i just realized... if i have a ridiculously long name in #twitter, no one could reply to me. *hmm* the possibilities.",neutral,negative
CAN SOMEONE EXPLAIN TAGGED TO ME LIKE DONT GET MAD AT ME CAUSE #TWITTER AN FB MY SHIT!!,neutral,negative
"Personally,i dont have time for that and dont really care about what everyone in the world on #facebook and #twitter care about how i look.",neutral,irrelevant
RT @Sour_D_Reyyy: @obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk,neutral,irrelevant
got my blade for these #twitter streets third shift,neutral,irrelevant
#twitter goin hammer,neutral,irrelevant
I Feel Like #Promoting Anyones #Twitter Page (u2666MENTION ME IF YOU WANT TO GET #PROMOTEDu2666) [ #PromoteBack ]n#Followback,neutral,positive
u201c@JennyOrWuuut: I wishh #twitter would tell me who retweets my stuff.u201dit does,neutral,irrelevant
RT @Grazitti: #Twitter to Reformat All URLs With T.cothttp://t.co/jnmnbs9W,neutral,irrelevant
So im chillin at work finally gettin a chance 2 be on #Twitter wat I miss so far?u00bf,neutral,neutral
GN #TWITTER,neutral,irrelevant
"Gonna Crash Out Pretty Tired, Night #Twitter&lt;3",neutral,negative
#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter,neutral,irrelevant
RT @extremejohn Stuck on Facebook? Iu2019m so sorry.  http://t.co/JcJBfZ8W #Twitter #Google  #Facebook,neutral,negative
bye bye #twitter ;),neutral,irrelevant
@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN,neutral,irrelevant
#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off,neutral,irrelevant
Hey Ka #Twitter..,neutral,irrelevant
@PuraGenteBienAv me podrian dar el #face o #twitter del chavito qe siempre traee lentess transparentes le dicn #chicken little x fiiss :),neutral,irrelevant
"Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?",neutral,irrelevant
gooodnight #twitter,neutral,irrelevant
RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter,neutral,irrelevant
What is the difference between #twitter and #googleplus??,neutral,irrelevant
"Yu cant answer , But yu can b on #Fb Nd #Twitter",neutral,irrelevant
"Hey I'm doing this, at this place, around this time (you should come). #Twitter",neutral,irrelevant
Donu2019t seek followers unless youu2019re ready to treat them like the real people they are http://t.co/qa1JFSka #Twitter RT @TweetSmarter,neutral,positive
@HectorAlteto welcome to the #twitter,neutral,positive
u201c@Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.u201d,neutral,positive
My #twitter age is 219 days 12 hours 26 minutes 28 seconds. Find out yours at http://t.co/eOCFm1kD #twittertime,neutral,irrelevant
Lls. && im actually tlkin about #twitter,neutral,irrelevant
Night #Twitter,neutral,irrelevant
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 1,neutral,positive
#Twitter OFF u2611,neutral,irrelevant
#twitter #OFF,neutral,irrelevant
I need 2 unfollow some of these wannabe G's! RT @SteveGr8ofTeeZ: RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline  //Hell no.,neutral,irrelevant
@obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk,neutral,irrelevant
My #twitter age is 1 year 19 days 13 hours 37 minutes 17 seconds. Find out yours at http://t.co/XhRUA9Dz #twittertime,neutral,irrelevant
Thanks for the #follow don't forget to add us to your #Twitter list,neutral,irrelevant
@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo,neutral,irrelevant
RT @iGainFollows: Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autop ...,neutral,positive
Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter,neutral,positive
@Slater_Boy Needs to take his ass to sleep... Its grown folks hour on #twitter,neutral,irrelevant
yeah im gon #twitter but fuck wit me....,neutral,negative
#Twitter off! See ya :D @justinbieber Love u and have #SweetDreams. u2665,neutral,positive
My cuz @Robbase101 is new to #twitter drop him a follow and show him some love. Esp if you like #Canes #Jets #Yankees & #Knicks #sports,neutral,positive
@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance.,neutral,negative
I figgured if my #twitter Lady-Gems friends get new one's that I can too! =) My New Boo http://t.co/dXN6NpIB,neutral,irrelevant
BRB #twitter;p,neutral,irrelevant
RT @Lecko_alx: My #twitter age is 2 years 94 days 1 hour 40 minutes 33 seconds. Find out yours at http://t.co/spItzFcx #twittertime,neutral,irrelevant
#TroyHopson needs a #twitter. Swear,neutral,irrelevant
"Well...#twitter Off,,,,",neutral,irrelevant
"RT @Ashu180489: Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter",neutral,positive
"Can anyone please explain to us why the #Retweet ""issue"""" is happening to many",neutral,irrelevant
#twitter off',neutral,irrelevant
#twitter off :) good night for everybody !,neutral,positive
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 10,neutral,positive
Shout-out to @Legally_Becky ! Cause she's a #coolcollegekid with a #twitter now ;D FOLLOW HER.,neutral,irrelevant
#twitter Follow @KillerRed1Blood I follow back!!!!!!!,neutral,irrelevant
"So what #twitter needs is a ""save tweet"""" text function. So I could """"st @xyz 5"""" to save the 5th most recent msg on twitter site to read later""",neutral,irrelevant
"facebook oof , #twitter of... night night every1!",neutral,irrelevant
Did a couple of changes..#Twitter,neutral,irrelevant
I hate when my phne do what it want on #twitter,neutral,negative
~~~~&gt; RT @RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless,neutral,negative
Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets,neutral,irrelevant
#Twitter how do you know that I think that @SofiaVergara is the funniest member of the #ModernFamily cast?!,neutral,irrelevant
RT @CNBC: The World's 10 Most Tweeted Moments - Link to Story   http://t.co/iKZiM8i5  #Twitter,neutral,irrelevant
i've been slackin on my #twitter game,neutral,irrelevant
#Tweetdeck working but not #Twitter for #Android,neutral,irrelevant
"RT @nagoul1: Can anyone please explain to us why the #Retweet ""issue"""" is happening to many",neutral,irrelevant
why am i #rambling on #facebook i keep forgetting i have #twitter.. then remember and come back.. every 3 seconds.. -_- ... o_O,neutral,irrelevant
Got to do it!RT @ElderMLTillerJr: I am cracking up at @BishopWSThomas advertising for #Twitter LOL,neutral,irrelevant
@ZackSiam you just might be the most influential man in the #twitter universe,neutral,positive
I really dnt like to #follow people who never on #twitter,neutral,positive
ue312RT @D_SNAPS: RT @Charlielace Instead of updating your #Twitter why don't you update your life!,neutral,irrelevant
I'm on one tonight ...#tripping ! Lol eff yal ...its #twitter !,neutral,irrelevant
Where is #Twitter,neutral,irrelevant
Ok so my #EX girlfriend hacked my #TWITTER this should be funny,neutral,negative
37 Ways to Use #Twitter for Businessthttp://t.co/HGhMpoSE,neutral,irrelevant
GN #twitter off.,neutral,irrelevant
Got this new #twitter app and a fresh ass theme with it! FWM,positive,positive
@science_alex hashtags are used here #twitter&gt;facebook,positive,irrelevant
But fb still sucks &amp; #twitter beats it anyday!,positive,negative
Haven't been on this Twitter shit in a while man. Here because looks like #AboutThatLife be haven hella fun on #Twitter,positive,positive
#Twitter is hella coo... like farreal i love twitter.,positive,positive
"@SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, social side. This scares gov.",positive,positive
RT @derryXOwners: I like #twitter,positive,positive
fuck that facebook bullshit. #twitter bitch,positive,negative
@loveguru_b i miss my #twitter boo,positive,negative
When I say I'm going to bed that really means I'm gonna sit on twitter for 30 min then go to bed! #Twitter&lt;3,positive,irrelevant
I like #twitter,positive,positive
@ammmylewis... Did @CarsonFratus just ditch Twitter for sleep?? #Weirdo... #Twitter&gt;Sleep,positive,irrelevant
