Tweet,Correct Sentiment,Predicted Sentiment
@ManwitPURPOSE50 what are you doing now on #twitter????,neutral,neutral
woke  up  dis  morning  so  i'm  stil  alive #twitter,neutral,neutral
"So sleepy and tired, going to bed! Nigh #Twitter !",neutral,irrelevant
gud mrng #twitter & all my frnds too. ;),neutral,neutral
@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US,neutral,irrelevant
My phone would stay charged if I didnt have #twitter,neutral,neutral
I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/JlrUWRf6,neutral,neutral
RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter,neutral,neutral
Get your #Twitter #marketing #campaigns built by an #SEO expert: http://t.co/7FttDde4,neutral,neutral
"SO IT'S BEEN A LOOONG MINUTE nBUT #TWITTER, IM BACK n& WITH A CLOTHING LINE!nn#SWAGG",neutral,neutral
#twitter/off,neutral,neutral
"watching a ""new"""" interview with @L1LD3BB13 giving props to #twitter glad to see her out on her own doing her own thang;""",neutral,neutral
RT @smart__reMarks RT @Its_kcheese: some stuff you only find on #TWITTER lolz &lt;---- LMAO,neutral,neutral
getn off gn #twitter,neutral,neutral
Zzzzzzzzzzzz... #night #Twitter #GodBless,neutral,neutral
Ahhh!! Why is #Twitter so #addicting,neutral,negative
"Funny how social networks prod you to be always on ya keypad, #twitter-what's happening, #Fb-what's on your mind?",neutral,neutral
I don't know why people choose to talk to me on #Twitter! .when you have my number ..!!!!,neutral,negative
it runs the world #twitter,neutral,neutral
@BADDchikkENT See What I Mean #Twitter o_O,neutral,neutral
"RT ""@RobyQQ: Your #Twitter followers either like you for your sense of humor or sex appeal."""" -- I guess",neutral,neutral
To much #twitter taking a break. u2663,neutral,neutral
Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter,neutral,neutral
@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee,neutral,neutral
That shit lame trynna fuck with somebody through a DM on #twitter thoo  ?,neutral,neutral
its funny how you can take time out your precious #twitter time to monitor or judge what in saying,neutral,neutral
@IamTinaThompson @JudgeGregMathis is on #twitter also!!,neutral,neutral
so #twitter who wants to buy me #lunch?,neutral,neutral
@iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn,neutral,neutral
@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter,neutral,neutral
Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/E44Qd1u2 #Twitter,neutral,neutral
My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime,neutral,neutral
#ThingsWeAllHate  false advertisement via #twitter lol,neutral,neutral
@codytigernord Just a reminder that you fail on #twitter,neutral,neutral
RT @alibabaoglan: Presentation: 7 Best Ideas to Use #Twitter More Efficiently - http://t.co/AYMeFITC #howto,neutral,neutral
Mo'fucka i dont give a fuck it its #FaceBook or #Twitter i express my self how ever da fuck i can..so go suck a dick u bitch.! Haha,neutral,negative
@Angelique_lique yooo my nigga i sooo blowed i forgot bout #twitter but im bkkkkkk,neutral,neutral
Out of my 7 months of actually gettin on #Twitter. I've only been in #TwitterJail lik 3 times.... #ThugLife! They were long sentences! Lol:),neutral,negative
"RT @KanvasKings: 1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!",neutral,neutral
#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/DAr3Ef5T #uncategorized,neutral,neutral
From my blog: ##changingdiapers Party #Summary & Winners List http://t.co/QfZHtNJs #twitter #upcomingparty,neutral,neutral
RT @netteo81: RT @nine_oh SIMPLY DA BEST ON #TWITTER MY TWEEPS @jbdancingmachin @EpicQuotesOrg @gowhitedawg (cont) http://t.co/rcpe86Bw,neutral,irrelevant
#TWITTER #OFF DO #BrUnODeLuCaS :u300d,neutral,neutral
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25,neutral,neutral
RT @ChrisPirillo: Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam,neutral,neutral
wow good old classic #HoodMemories some #Classic moments there i had to share on #Twitter,neutral,neutral
"even if I skip the newspaper, I don't worry coz I get all news updates at #Twitter. :)",neutral,neutral
"People that do this "" #This #Is #My #Twitter """" and pound everything. Needs to delete their Twitter.""",neutral,neutral
RT @KiLLiN_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's onl ...,neutral,neutral
coming back soon!!!! #twitter...,neutral,neutral
@asshsmith never #twitter is where i #speakmymind #hahahahahaha,neutral,neutral
NIGGAS B TALK REACLESS OVA #TWITTER LIKE I DNT GOT DAT TOOL N MI TRUCK #BASKETBALL OV COURSE,neutral,neutral
Can you say #twitter those #followers who are #following me??,neutral,neutral
#twitter keeps me from sleeping! #soaddicted,neutral,neutral
"@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter",neutral,neutral
Waz Sup #Twitter,neutral,neutral
#twitter I hope all of you never stop dreaming! Because dreams fuel your soul! I love dreaming big and seeing what happens!,neutral,negative
"@IGoHard_NoBONER Yooooo ""Mena Malia"""" lOl I love your #Twitter name""",neutral,positive
Goodnight #twitter,neutral,neutral
"i just realized... if i have a ridiculously long name in #twitter, no one could reply to me. *hmm* the possibilities.",neutral,neutral
CAN SOMEONE EXPLAIN TAGGED TO ME LIKE DONT GET MAD AT ME CAUSE #TWITTER AN FB MY SHIT!!,neutral,irrelevant
"Personally,i dont have time for that and dont really care about what everyone in the world on #facebook and #twitter care about how i look.",neutral,neutral
RT @Sour_D_Reyyy: @obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk,neutral,neutral
got my blade for these #twitter streets third shift,neutral,neutral
#twitter goin hammer,neutral,neutral
I Feel Like #Promoting Anyones #Twitter Page (u2666MENTION ME IF YOU WANT TO GET #PROMOTEDu2666) [ #PromoteBack ]n#Followback,neutral,neutral
u201c@JennyOrWuuut: I wishh #twitter would tell me who retweets my stuff.u201dit does,neutral,neutral
RT @Grazitti: #Twitter to Reformat All URLs With T.cothttp://t.co/jnmnbs9W,neutral,neutral
So im chillin at work finally gettin a chance 2 be on #Twitter wat I miss so far?u00bf,neutral,negative
GN #TWITTER,neutral,neutral
"Gonna Crash Out Pretty Tired, Night #Twitter&lt;3",neutral,neutral
#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter,neutral,neutral
RT @extremejohn Stuck on Facebook? Iu2019m so sorry.  http://t.co/JcJBfZ8W #Twitter #Google  #Facebook,neutral,neutral
bye bye #twitter ;),neutral,neutral
@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN,neutral,neutral
#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off,neutral,neutral
Hey Ka #Twitter..,neutral,neutral
@PuraGenteBienAv me podrian dar el #face o #twitter del chavito qe siempre traee lentess transparentes le dicn #chicken little x fiiss :),neutral,irrelevant
"Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?",neutral,neutral
gooodnight #twitter,neutral,neutral
RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter,neutral,neutral
What is the difference between #twitter and #googleplus??,neutral,neutral
"Yu cant answer , But yu can b on #Fb Nd #Twitter",neutral,neutral
"Hey I'm doing this, at this place, around this time (you should come). #Twitter",neutral,neutral
Donu2019t seek followers unless youu2019re ready to treat them like the real people they are http://t.co/qa1JFSka #Twitter RT @TweetSmarter,neutral,neutral
@HectorAlteto welcome to the #twitter,neutral,neutral
u201c@Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.u201d,neutral,neutral
My #twitter age is 219 days 12 hours 26 minutes 28 seconds. Find out yours at http://t.co/eOCFm1kD #twittertime,neutral,neutral
Lls. && im actually tlkin about #twitter,neutral,neutral
Night #Twitter,neutral,neutral
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 1,neutral,neutral
#Twitter OFF u2611,neutral,negative
#twitter #OFF,neutral,neutral
I need 2 unfollow some of these wannabe G's! RT @SteveGr8ofTeeZ: RT @The_Kase Do real thugs have #twitter? #confusedbymytimeline  //Hell no.,neutral,negative
@obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk,neutral,neutral
My #twitter age is 1 year 19 days 13 hours 37 minutes 17 seconds. Find out yours at http://t.co/XhRUA9Dz #twittertime,neutral,neutral
Thanks for the #follow don't forget to add us to your #Twitter list,neutral,neutral
@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo,neutral,neutral
RT @iGainFollows: Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autop ...,neutral,neutral
Well I'm kinda really #bored right now.... time to waste some time reading #quotes on #twitter,neutral,neutral
@Slater_Boy Needs to take his ass to sleep... Its grown folks hour on #twitter,neutral,neutral
yeah im gon #twitter but fuck wit me....,neutral,neutral
#Twitter off! See ya :D @justinbieber Love u and have #SweetDreams. u2665,neutral,irrelevant
My cuz @Robbase101 is new to #twitter drop him a follow and show him some love. Esp if you like #Canes #Jets #Yankees & #Knicks #sports,neutral,neutral
@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance.,neutral,negative
I figgured if my #twitter Lady-Gems friends get new one's that I can too! =) My New Boo http://t.co/dXN6NpIB,neutral,neutral
BRB #twitter;p,neutral,neutral
RT @Lecko_alx: My #twitter age is 2 years 94 days 1 hour 40 minutes 33 seconds. Find out yours at http://t.co/spItzFcx #twittertime,neutral,neutral
#TroyHopson needs a #twitter. Swear,neutral,irrelevant
"Well...#twitter Off,,,,",neutral,neutral
"RT @Ashu180489: Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter",neutral,neutral
"Can anyone please explain to us why the #Retweet ""issue"""" is happening to many",neutral,neutral
#twitter off',neutral,neutral
#twitter off :) good night for everybody !,neutral,neutral
Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 10,neutral,neutral
Shout-out to @Legally_Becky ! Cause she's a #coolcollegekid with a #twitter now ;D FOLLOW HER.,neutral,neutral
#twitter Follow @KillerRed1Blood I follow back!!!!!!!,neutral,neutral
"So what #twitter needs is a ""save tweet"""" text function. So I could """"st @xyz 5"""" to save the 5th most recent msg on twitter site to read later""",neutral,negative
"facebook oof , #twitter of... night night every1!",neutral,neutral
Did a couple of changes..#Twitter,neutral,neutral
I hate when my phne do what it want on #twitter,neutral,negative
~~~~&gt; RT @RealJaythoven #twitter and #Facebook gone get sumbody beat up mane everybody b so reckless,neutral,neutral
Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets,neutral,neutral
#Twitter how do you know that I think that @SofiaVergara is the funniest member of the #ModernFamily cast?!,neutral,neutral
RT @CNBC: The World's 10 Most Tweeted Moments - Link to Story   http://t.co/iKZiM8i5  #Twitter,neutral,neutral
i've been slackin on my #twitter game,neutral,neutral
#Tweetdeck working but not #Twitter for #Android,neutral,neutral
"RT @nagoul1: Can anyone please explain to us why the #Retweet ""issue"""" is happening to many",neutral,neutral
why am i #rambling on #facebook i keep forgetting i have #twitter.. then remember and come back.. every 3 seconds.. -_- ... o_O,neutral,neutral
Got to do it!RT @ElderMLTillerJr: I am cracking up at @BishopWSThomas advertising for #Twitter LOL,neutral,neutral
@ZackSiam you just might be the most influential man in the #twitter universe,neutral,neutral
I really dnt like to #follow people who never on #twitter,neutral,neutral
ue312RT @D_SNAPS: RT @Charlielace Instead of updating your #Twitter why don't you update your life!,neutral,neutral
I'm on one tonight ...#tripping ! Lol eff yal ...its #twitter !,neutral,neutral
Where is #Twitter,neutral,neutral
Ok so my #EX girlfriend hacked my #TWITTER this should be funny,neutral,negative
37 Ways to Use #Twitter for Businessthttp://t.co/HGhMpoSE,neutral,neutral
GN #twitter off.,neutral,neutral
Got this new #twitter app and a fresh ass theme with it! FWM,positive,neutral
@science_alex hashtags are used here #twitter&gt;facebook,positive,neutral
But fb still sucks &amp; #twitter beats it anyday!,positive,neutral
Haven't been on this Twitter shit in a while man. Here because looks like #AboutThatLife be haven hella fun on #Twitter,positive,negative
#Twitter is hella coo... like farreal i love twitter.,positive,positive
"@SusanFelicity One really good thing with #twitter is that most people appear to be on the progressive, left, social side. This scares gov.",positive,positive
RT @derryXOwners: I like #twitter,positive,neutral
fuck that facebook bullshit. #twitter bitch,positive,neutral
@loveguru_b i miss my #twitter boo,positive,neutral
When I say I'm going to bed that really means I'm gonna sit on twitter for 30 min then go to bed! #Twitter&lt;3,positive,positive
I like #twitter,positive,neutral
@ammmylewis... Did @CarsonFratus just ditch Twitter for sleep?? #Weirdo... #Twitter&gt;Sleep,positive,neutral
"I'm starting to get really concerned, sending hashtags in emails :P #twitter is taking over our lives :D",positive,neutral
