Topic,Sentiment,Prediction,TwitterText,,,,,,,
twitter,irrelevant,irrelevant,@alegarcia001. Feliz aniversario !!! Que sean muy felices juntos y que cumplan muchos a?os mas !!!! Jajaja #twitter,,,,,,,
twitter,irrelevant,irrelevant,o @RafaArrudaa olha o papel de fundo do meu #TWITTER se vai raxa #HSAUHSAUASHASUHSUSHAUHSUASHUASHASHUASH',,,,,,,
twitter,irrelevant,irrelevant,Puta pero da Wueba dormirse....Bueno mejor sigo en #Twitter..jejeje :),,,,,,,
twitter,irrelevant,irrelevant,"Bom, vou fechar esse #Twitter, porque ele est?? roubando os meus assuntos ??",,,,,,,
twitter,irrelevant,neutral,vou #fazer uma #montagem com minhas #fotos para colocar como #plano de fundo aki no #twitter!!!!!!!!!!!!,,,,,,,
twitter,irrelevant,irrelevant,"Los psic??logos se est??n quedando sin pacientes, el #twitter se los est?? robando..",,,,,,,
twitter,irrelevant,irrelevant,Nu doet alleen #twitter het,,,,,,,
twitter,irrelevant,irrelevant,#twitter Mii MediO de #DesahOgo..!!,,,,,,,
twitter,irrelevant,neutral,My #Twitter #Diary ?????? ?????? is out! http://t.co/JLsrgOXI ? Top stories today via @socialwediatips,,,,,,,
twitter,irrelevant,positive,lo mejor de #twitter es que no tenes que esperar un monton a que carge tu foto:D?,,,,,,,
twitter,irrelevant,irrelevant,todos en #twitter conmocionados con #SoyTuFan2daTemporada,,,,,,,
twitter,irrelevant,irrelevant,@AleCP93 Hey broo graxiias por recordarme qe existe #Twitter jajajaja!!!Teniia siglos de no usarlo jajaja!!! :),,,,,,,
twitter,irrelevant,irrelevant,"@Brandon_Solano hahaha, ve pues xD Ok bye' de #twitter ILTSM!' (LL' &lt;3",,,,,,,
twitter,irrelevant,positive,Buenas Noches que descansen #Twitter #OF ZzzzzZzzzzz,,,,,,,
twitter,irrelevant,irrelevant,que como #FACEBOOK ya paso de moda AHORS TODA A PLEBE SE VIENE A #twitter ??,,,,,,,
twitter,irrelevant,irrelevant,T??pico que el #Facebook a esta hora aburre y el #twitter me desvela,,,,,,,
twitter,irrelevant,irrelevant,"si es ese dia, voi a kumplir 2 a?os kon el #twitter :D",,,,,,,
twitter,irrelevant,irrelevant,@melkoff pues bienvenida vas a ver que pronto le encontraras sentido   es la onda el #twitter,,,,,,,
twitter,irrelevant,irrelevant,"Excelente mi Ranking Global en #Twitter estoy entre  4,551 de 18,299,114 :o Gracias a Ustedes y a sus RT y en Venezuela estoy de #250 yes Sr",,,,,,,
twitter,irrelevant,irrelevant,meu #Twitter ta a coisa mais linda rs !!,,,,,,,
twitter,irrelevant,irrelevant,definitivamente irei MATAR esse #Twitter pq tento trocar a porr# da minha foto de smpda EEEEEERRRO *-* EEEERRO#Tomanoc??,,,,,,,
twitter,irrelevant,irrelevant,#twitter #detik Hakim Imas Menangis Ikuti Sidang Perdana - Hakim Imas Dianasari tak kuasa menahan air matanya saat d... http://t.co/G3wgjL6R,,,,,,,
twitter,irrelevant,irrelevant,RT @MizzSpicey: #TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @DrunkedOutTeezy,,,,,,,
twitter,irrelevant,irrelevant,A mi #twitter le pica.,,,,,,,
twitter,irrelevant,negative,RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: ?Que le paso a Osmel?xD.,,,,,,,
twitter,irrelevant,irrelevant,#MichaelJakcsonQui?onez wowo ya es un tema muy comentado en #twitter,,,,,,,
twitter,irrelevant,irrelevant,"#Twitter es como el alcohol: Empiezas por curiosidad, luego socializar, despu??s por diversi??n y terminas en adicci??n. / soy ya alcoh??lico ;)",,,,,,,
twitter,irrelevant,irrelevant,#twitter #detik Mahfudz: Ada Parpol yang Mendorong SBY Melepas Menteri PKS http://t.co/hoyXdbDq,,,,,,,
twitter,irrelevant,neutral,Niemiecki rz?d uruchomi? w ?rod? w?asny kana? na YouTube - Wiadomosci 24: Niemiecki rz?d uruchomi? w ?r... http://t.co/n6Wp2QZv #twitter,,,,,,,
twitter,irrelevant,irrelevant,Now tuned in to http://t.co/DYMDmU3z with @deejaydenco! #WorldWide #Twitter #Facebook join me!!! #RT,,,,,,,
twitter,irrelevant,neutral,Gamit m din pala #twitter now @akosiadrienne haha! (&gt;?-?&lt;),,,,,,,
twitter,irrelevant,irrelevant,"http://t.co/9SWZtOM6 #Twitter, faster than #earthquakes????? ???? ?? ???????! #funny #fast #tweet #earthquick #LOL",,,,,,,
twitter,irrelevant,irrelevant,Ammazza... Anche su #twitter la gente dorme a quest'ora,,,,,,,
twitter,irrelevant,irrelevant,meu #twitter sem gra?a .   boa noite e beijos :9,,,,,,,
twitter,irrelevant,irrelevant,Ella dice que yo soy su Ni?o del #Twitter *-----*,,,,,,,
twitter,irrelevant,irrelevant,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/VDYd7QaW",,,,,,,
twitter,irrelevant,irrelevant,Hasta Ma?ana Que Descansen #Twitter Off !!,,,,,,,
twitter,irrelevant,positive,"Me estoy jeteando, pero no puedo dejarte, #Twitter",,,,,,,
twitter,irrelevant,irrelevant,Bienvenida al mundo #twitter... Te quiero mucho Azucena!!! @Elidaandrea!!!,,,,,,,
twitter,irrelevant,irrelevant,Tengo olvidado mi #twitter :S,,,,,,,
twitter,irrelevant,irrelevant,"Michael Jackson Qui?onez, jugador de la Selecci??n que est?? en los Panamericanos es TT"" tendencia mundial en #Twitter.""",,,,,,,
twitter,irrelevant,irrelevant,ela pensa que eu n?o faria por ela tuudo isso que ela citou no #twitter dela ?.?,,,,,,,
twitter,irrelevant,neutral,tempat asik buat curhat #twitter,,,,,,,
twitter,irrelevant,irrelevant,3 razones por las que #Twitter mejora la escritura: http://t.co/MBbzZGOR,,,,,,,
twitter,irrelevant,irrelevant,Ya me dieron ganas de iniciar una campa?a medi??tica en #twitter... para mandar al Espinoza al INEA #S??loenM??xico,,,,,,,
twitter,irrelevant,irrelevant,"vo sair daki do #twitter j?? :) s?? vo ver uns videos aki , e j?? to indo ,",,,,,,,
twitter,irrelevant,irrelevant,RT @Yonopienso_: RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: ?Que le paso a Osmel?xD.,,,,,,,
twitter,irrelevant,irrelevant,MEU #TWITTER TA T?O MOVIMENTADO ;D ai sim em !,,,,,,,
twitter,irrelevant,irrelevant,#Twitter Off A Mimir Tempranitoo Muahh Los Quiero A Todos Que Duerman bn,,,,,,,
twitter,irrelevant,irrelevant,"#TOMANOCU EU SIGO GENTE QE SO POSTA COISA EN CANADEIS, UOL, #twitter doido --`",,,,,,,
twitter,irrelevant,irrelevant,@pimentta_qzl  kkkkatat  agora  ame maais  eu amo um tant?o que n?o cabe nesse post do #twitter ...,,,,,,,
twitter,irrelevant,irrelevant,"ja volto #twitter , vou na cozinha .",,,,,,,
twitter,irrelevant,irrelevant,@Diaana_Gg que ondaaa dianaa andas muy perdida por el #twitter,,,,,,,
twitter,irrelevant,neutral,Llega un momento que #twitter es tu desahogo,,,,,,,
twitter,irrelevant,irrelevant,RT @NegooHB: Somos 2 Intao @DehTavares que tem o #Twitter #HAHA,,,,,,,
twitter,irrelevant,irrelevant,Hay dias que tengo tanto q pensar y digo lo voy a poner en #twitter pero no tengo tiempo !,,,,,,,
twitter,irrelevant,irrelevant,@luisrodrigogali ajjaja noo nooo poes porqq se va a enterarr a menos q tengaa #Twitter jajaja,,,,,,,
twitter,irrelevant,irrelevant,@ElieDzR  aqui en casa escuchamdo musica en el #ipod y jodiendo en #twitter jaja #normal,,,,,,,
twitter,irrelevant,irrelevant,@Frank_2869 hey q pedo como vamos en #TWITTER,,,,,,,
twitter,irrelevant,irrelevant,"RT @sam1meta #Twitter: R??pido, contundente, y directo. 17 razones para usarlo http://t.co/itML0Lxq?? @sam1meta #marketing #sm",,,,,,,
twitter,irrelevant,irrelevant,RT @anfisabreus ?????? ?????????????????? ???????????????????????? ???????????????????????? ?? ?????????? ???? ?????????????? http://t.co/6DLxWIlU #twitter,,,,,,,
twitter,irrelevant,irrelevant,tenho que ir dormir mais o #twitter naum deixa :S,,,,,,,
twitter,irrelevant,irrelevant,@Giiz_arg yo me quedare en #twitter,,,,,,,
twitter,irrelevant,irrelevant,Creo k ya me saldre de #Twitter,,,,,,,
twitter,irrelevant,irrelevant,Google+ to Support Pseudonyms http://t.co/ms1eBXpx #google+ #googlesocialmedia #googleventures #facebook #twitter #socialmediamarketing,,,,,,,
twitter,irrelevant,irrelevant,"@EilsonOliveira a roupa num tira , mais os dedos no #twitter heheh #saudades",,,,,,,
twitter,irrelevant,irrelevant,Me Ausenteii por mutivos que me DeixaramTriste mais #Twitter  Estou de Volta uhuruoooo!!!!,,,,,,,
twitter,irrelevant,irrelevant,Bueno... #twitter OFF ! .... Ma?anaa a casa ensamble con @NatiiGutiierrez & @pinkangel_26. :D !! Bona Noche ? :),,,,,,,
twitter,irrelevant,irrelevant,"mi sobrina ve un perfil sin foto en #twitter  y me dice: ???QUIEN ES ESE HUEVO???""JAJAJA",,,,"
twitter""",irrelevant,neutral,RT @Yvandavid: RT @Yonopienso_: RT @Anyelius12: RT @Yonopienso_: RT @Yvandavid: Que lo mataron por #Twitter ya RT @Yonopienso_: ?Que le  ...
twitter,irrelevant,neutral,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @all3rgict0y0u @yibumsuk @DatFix @Alleyupi,,,,,,,
twitter,irrelevant,irrelevant,Que seg??n un humano puede decir 4800 palabras en 24 horas... Y cuando no hay con quien vomitarlas todas?? A cierto el chat o #twitter,,,,,,,
twitter,irrelevant,irrelevant,"#Twitter: R??pido, contundente, y directo. 17 razones para usarlo http://t.co/m0NP3FCK @sam1meta #marketing #sm",,,,,,,
twitter,irrelevant,irrelevant,"RT @monizetru: Lo mejor de #twitter sucede en la madruga, cuando los continentes abrazan un no s?? qu?? que a m?? me (falta)&gt;SOBRA!",,,,,,,
twitter,irrelevant,irrelevant,@StevenRestern Wvn soi novato en #Twitter :( me explica :D,,,,,,,
twitter,irrelevant,positive,Graacias :D RT @RaHorajty051230 @JeMaZuCe buena pic de perfil de #twitter!!,,,,,,,
twitter,irrelevant,neutral,"#twitter #detik Buntut Kongres Rakyat Papua, 2 Orang Ditemukan Tewas http://t.co/S0lUgv4B",,,,,,,
twitter,irrelevant,neutral,RT @DKhazhintsev: ???????????????????? @VShport ???????????????????????? ?????? #twitter #??????????????????,,,,,,,
twitter,irrelevant,irrelevant,Buenas Noches Followers :3 #twitter-off,,,,,,,
twitter,irrelevant,positive,@maxpowertoloza bienvenido #TWITTER jejejeeje buena!!!,,,,,,,
twitter,irrelevant,irrelevant,@maffkilleritta #twitter se puso de nena y no me dejaba contestar,,,,,,,
twitter,irrelevant,irrelevant,@Marbelle30 ...Esta familia de #twitter cada vez crece mas y mas r??pidamente estas en 71.406 seguidores y estoy seguro que ser??n muchos mas.,,,,,,,
twitter,irrelevant,irrelevant,Nadie es tan lind@ como en la foto del #twitter y tampoco tan feo como en la foto de la cedula...,,,,,,,
twitter,irrelevant,irrelevant,@ppmorraz hahaha esos chistes de #ninel se han vuelto famosos en #twitter,,,,,,,
twitter,irrelevant,positive,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @CocaCola_Korea @ThisIsDoyin_,,,,,,,
twitter,irrelevant,irrelevant,@EdiSant1 tah di mais em mlk fez um #twitter haha,,,,,,,
twitter,irrelevant,irrelevant,NOSSA *OOOOOOOO* j?? n basta aquela #BALEIA CHATA DO #TWITTER agora tem tartaruga! :/ rsrsrss q merda !,,,,,,,
twitter,irrelevant,irrelevant,Chavez to return to Venezuela after medical tests - Boston Globe  #twitter #news,,,,,,,
twitter,irrelevant,irrelevant,que rapido se lleno twitter de personas que conosco haha Ha!! recuerdo hace 1 a?o cuando eramos poquitos los que andabamos por #Twitter,,,,,,,
twitter,irrelevant,irrelevant,DICEN q estoy viciada con #twitter... Pero mmm... NO!,,,,,,,
twitter,irrelevant,irrelevant,"#Twitter, #Facebook, #Google+ ,YouTube, #Msn ,#Gmail #OFF A dormir se ha dicho =)",,,,,,,
twitter,irrelevant,irrelevant,#ok #NoEntiendo todo esto del #Twitter pero ya tengo el m??o... SIGANME los buenos #FF #Followers,,,,,,,
twitter,irrelevant,irrelevant,#BOANOITE #TWITTER  . SAINDO \?  . #CHUPAFLAMENGO,,,,,,,
twitter,irrelevant,irrelevant,"La arrolladora en #Tapachula, esperenlo 4 de Nov.,..!! &gt;&gt;XD&lt;&lt; --&gt; #recomendado,...!! #DalePLAY ,..!! &gt;XD&lt; #FollowME en #Twitter @Fm_antonio",,,,,,,
twitter,irrelevant,irrelevant,"Oi @flaviasansi. Muito bem vinda ao meu #Twitter. Sempre dou followback pelo meu perfil profissional. Permane?a por aqui, certo? Abrass!",,,,,,,
twitter,irrelevant,irrelevant,- Pasen Buenas Noches #Twitter'OFF ?,,,,,,,
twitter,irrelevant,irrelevant,Luego de haberme acostado ayer a las 4 de la ma?ana... ahora entiendo por que me ta picando el sue?o!! #Twitter!!!! dejame dormiiiirr!!!,,,,,,,
twitter,irrelevant,irrelevant,RT @JhonAlexGarciaA: MI NOVIA Y COSTUMBRE DE DEJARME DE SEGUIR EN #TWITTER JAJJAA,,,,,,,
twitter,irrelevant,irrelevant,Que le pasa al #Twitter... #Chingado,,,,,,,
twitter,irrelevant,irrelevant,Tinha Esquecido Do #Twitter ?.? Nunca Fiz Isso !Rsrsrs,,,,,,,
twitter,irrelevant,irrelevant,Sunaa karo merii jaan in se un se afsaane / sab ajnabi hain yahaan kaun kis ko pehchane #Kaifi #Shair #Twitter,,,,,,,
twitter,irrelevant,irrelevant,Skype: geovannyacaro como en #twitter @geovannyacaro,,,,,,,
twitter,irrelevant,irrelevant,"Bueno y ya dejen ese trasteo masivo"" de frases de #twitter al #facebook ... CREATIVIDAD GENTE! . CREEAAATIIIVIIIDAAAD !""",,,,,,,
twitter,irrelevant,irrelevant,@bruna_rafaelah xau amanha eu to d volto com meu #TwitterCOM FE EM DEUS#TwiTTerOff,,,,,,,
twitter,irrelevant,irrelevant,HABER FACEBOOK por que no entretienes a tu gente para que ya no se nos vaya #TWITTER tanta plebe ??,,,,,,,
twitter,irrelevant,irrelevant,RT @Daniel_Evilla: ese poco de pensamientos y frases de manes en #twitter... son pura pendejadas me imagino que no cumplen con ninguno.,,,,,,,
twitter,irrelevant,irrelevant,Tenia qe comentar en #Twitter el concierto de caifanes poca modre yeah!!!!!,,,,,,,
twitter,irrelevant,irrelevant,Me encanta vacilar y ver tantas cosas en el #Twitter cada vez estoy mas #enamorado de este medio de comunicacion es #unico,,,,,,,
twitter,irrelevant,irrelevant,Ci??mes do meu #Twitter n?o da n???! :&gt;,,,,,,,
twitter,irrelevant,neutral,@YasserDVM jaja ya vez una qe es ineligene y estudia en #Twitter jajaj ntc,,,,,,,
twitter,irrelevant,irrelevant,El live stream del server de IPN esta over capacity por @SoytuFan_mx no la caguen si no es #twitter,,,,,,,
twitter,irrelevant,irrelevant,@christianortizh ps tiene pedos y la neta lo entiendo sabes?.. Y luego yo contandolo en el #Twitter #noesdedios,,,,,,,
twitter,irrelevant,neutral,"good afternoon #twitter... ---unkaboggable talaga si # vice ganda sa kanyang # no other horse with @IAmDerekRamsay,Pooh and Chocoleit... :)",,,,,,,
twitter,irrelevant,irrelevant,"Eles arrastaram os barcos para a praia, deixaram tudo e #seguiram Jesus.(Lucas 5-11)e este foii o primeiro #twitter da historia humana #RT",,,,,,,
twitter,irrelevant,irrelevant,"?Desde cu??ndo #Twitter desactiv?? para todos la opci??n Los RTs de esta persona aparecer??n en tu TL""?""",,,,,,,
twitter,irrelevant,irrelevant,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @MilliondollaPD,,,,,,,
twitter,irrelevant,irrelevant,@diegomendesr_  popularizar o  #twitter ?? Tipo ter seguidores ?? isso???,,,,,,,
twitter,irrelevant,irrelevant,#Osea jajaja me entero que ahora en el #Twitter se blokea gente mis supuestros primos me blokearon #Lol,,,,,,,
twitter,irrelevant,irrelevant,eo tenho a mania de entrar no #TWITTER  i respondeeer as coisas ki mi mand?o kkkkkkkkkkkkk,,,,,,,
twitter,irrelevant,irrelevant,Vuelvo a el #Twitter hasta el 07/11/2011 by _ @LLLF_,,,,,,,
twitter,irrelevant,irrelevant,#Twitter #Off :( Quiz?? ma?ana comenzar?? a Twittear desde un movil..Mi nuevo Nokia X2-01!! :),,,,,,,
twitter,irrelevant,irrelevant,Arrumando meu #twitter :D,,,,,,,
twitter,irrelevant,negative,me dio pereza buscar su usuario en #twitter :P+,,,,,,,
twitter,negative,irrelevant,"Tried explaining #Twitter to my mom, but her why would you want to do that?"" argument was pretty bulletproof. #igiveup""",,,,,,,
twitter,negative,irrelevant,"RT @FuckingShinez: #Twitter = #Dead this is why im never on it now""""",,,,,,,
twitter,negative,irrelevant,#twitter app also doesn't show me the conversation when I touch a tweet.,,,,,,,
twitter,negative,irrelevant,"@KushKitty420 you, #Facebook #twitter and the #tv are all #distractions whenever I wanna study ;(",,,,,,,
twitter,negative,irrelevant,#Twitter is blowing me ; I can't see my retweets ;(,,,,,,,
twitter,negative,irrelevant,"RT @mainey_maine: RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/ ...",,,,,,,
twitter,negative,irrelevant,"#Twitter = #Dead this is why im never on it now""""",,,,,,,
twitter,negative,irrelevant,dear @twitter / #twitter FIX YOUR SHIT. we cant see our retweets or mentions!,,,,,,,
twitter,negative,irrelevant,"RT @ItalianJoya i better be able to see my RT's tomorrow #twitter and tell that lil blue ass bird, (cont) http://t.co/xGHoev8k",,,,,,,
twitter,negative,irrelevant,So much garbage. #Twitter,,,,,,,
twitter,negative,irrelevant,My #Twitter acting funnyyyyyyy....,,,,,,,
twitter,negative,neutral,WHY DFF IS #TWITTER STILL LAGGIN ON SHOWIN WHO RETWEETS UR SHITT,,,,,,,
twitter,negative,neutral,#Twitter is Fawkin up!!!,,,,,,,
twitter,neutral,irrelevant,#twitter I'm off to bed with two crazy pups. #lovethem http://t.co/FSLFpMOb,,,,,,,
twitter,neutral,irrelevant,#Twitter follow me up no stranger shit!!!!!!,,,,,,,
twitter,neutral,irrelevant,How strategic is our technology agenda? http://t.co/bmeiy5rq #Twitter #Strategy,,,,,,,
twitter,neutral,neutral,@ManwitPURPOSE50 what are you doing now on #twitter????,,,,,,,
twitter,neutral,irrelevant,woke  up  dis  morning  so  i'm  stil  alive #twitter,,,,,,,
twitter,neutral,irrelevant,"So sleepy and tired, going to bed! Nigh #Twitter !",,,,,,,
twitter,neutral,irrelevant,gud mrng #twitter & all my frnds too. ;),,,,,,,
twitter,neutral,irrelevant,@STARANDDRAMA & JAMMERS302 BE #KILLIN #TWITTER #FOLLOW US,,,,,,,
twitter,neutral,irrelevant,My phone would stay charged if I didnt have #twitter,,,,,,,
twitter,neutral,irrelevant,I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/JlrUWRf6,,,,,,,
twitter,neutral,neutral,RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter,,,,,,,
twitter,neutral,neutral,Get your #Twitter #marketing #campaigns built by an #SEO expert: http://t.co/7FttDde4,,,,,,,
twitter,neutral,irrelevant,"SO IT'S BEEN A LOOONG MINUTE BUT #TWITTER, IM BACK & WITH A CLOTHING LINE!#SWAGG",,,,,,,
twitter,neutral,neutral,#twitter/off,,,,,,,
twitter,neutral,neutral,"watching a new"" interview with @L1LD3BB13 giving props to #twitter glad to see her out on her own doing her own thang;""",,,,,,,
twitter,neutral,irrelevant,RT @smart__reMarks RT @Its_kcheese: some stuff you only find on #TWITTER lolz &lt;---- LMAO,,,,,,,
twitter,neutral,neutral,getn off gn #twitter,,,,,,,
twitter,neutral,neutral,Zzzzzzzzzzzz... #night #Twitter #GodBless,,,,,,,
twitter,neutral,neutral,Ahhh!! Why is #Twitter so #addicting,,,,,,,
twitter,neutral,irrelevant,"Funny how social networks prod you to be always on ya keypad, #twitter-what's happening, #Fb-what's on your mind?",,,,,,,
twitter,neutral,neutral,I don't know why people choose to talk to me on #Twitter! .when you have my number ..!!!!,,,,,,,
twitter,neutral,neutral,it runs the world #twitter,,,,,,,
twitter,neutral,irrelevant,@BADDchikkENT See What I Mean #Twitter o_O,,,,,,,
twitter,neutral,irrelevant,"RT @RobyQQ: Your #Twitter followers either like you for your sense of humor or sex appeal."" -- I guess"," I'm funny then... LOL!""",,,,,,
twitter,neutral,neutral,To much #twitter taking a break. ?,,,,,,,
twitter,neutral,irrelevant,Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter,,,,,,,
twitter,neutral,irrelevant,@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee,,,,,,,
twitter,neutral,neutral,That shit lame trynna fuck with somebody through a DM on #twitter thoo  ?,,,,,,,
twitter,neutral,irrelevant,its funny how you can take time out your precious #twitter time to monitor or judge what in saying,,,,,,,
twitter,neutral,irrelevant,@IamTinaThompson @JudgeGregMathis is on #twitter also!!,,,,,,,
twitter,neutral,irrelevant,so #twitter who wants to buy me #lunch?,,,,,,,
twitter,neutral,irrelevant,@iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn,,,,,,,
twitter,neutral,neutral,@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter,,,,,,,
twitter,neutral,irrelevant,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/E44Qd1u2 #Twitter,,,,,,,
twitter,neutral,irrelevant,My #twitter age is 2 years 160 days 2 hours 28 minutes 32 seconds. Find out yours at http://t.co/3YI2oDVK #twittertime,,,,,,,
twitter,neutral,irrelevant,#ThingsWeAllHate  false advertisement via #twitter lol,,,,,,,
twitter,neutral,irrelevant,@codytigernord Just a reminder that you fail on #twitter,,,,,,,
twitter,neutral,irrelevant,RT @alibabaoglan: Presentation: 7 Best Ideas to Use #Twitter More Efficiently - http://t.co/AYMeFITC #howto,,,,,,,
twitter,neutral,neutral,Mo'fucka i dont give a fuck it its #FaceBook or #Twitter i express my self how ever da fuck i can..so go suck a dick u bitch.! Haha,,,,,,,
twitter,neutral,irrelevant,@Angelique_lique yooo my nigga i sooo blowed i forgot bout #twitter but im bkkkkkk,,,,,,,
twitter,neutral,irrelevant,Out of my 7 months of actually gettin on #Twitter. I've only been in #TwitterJail lik 3 times.... #ThugLife! They were long sentences! Lol:),,,,,,,
twitter,neutral,irrelevant,"RT @KanvasKings: 1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!",,,,,,,
twitter,neutral,neutral,#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/DAr3Ef5T #uncategorized,,,,,,,
twitter,neutral,neutral,From my blog: ##changingdiapers Party #Summary & Winners List http://t.co/QfZHtNJs #twitter #upcomingparty,,,,,,,
twitter,neutral,irrelevant,RT @netteo81: RT @nine_oh SIMPLY DA BEST ON #TWITTER MY TWEEPS @jbdancingmachin @EpicQuotesOrg @gowhitedawg (cont) http://t.co/rcpe86Bw,,,,,,,
twitter,neutral,irrelevant,#TWITTER #OFF DO #BrUnODeLuCaS :??,,,,,,,
twitter,neutral,irrelevant,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 25,,,,,,,
twitter,neutral,irrelevant,RT @ChrisPirillo: Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam,,,,,,,
twitter,neutral,irrelevant,wow good old classic #HoodMemories some #Classic moments there i had to share on #Twitter,,,,,,,
twitter,neutral,irrelevant,"even if I skip the newspaper, I don't worry coz I get all news updates at #Twitter. :)",,,,,,,
twitter,neutral,irrelevant,"People that do this  #This #Is #My #Twitter "" and pound everything. Needs to delete their Twitter.""",,,,,,,
twitter,neutral,irrelevant,RT @KiLLiN_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's onl ...,,,,,,,
twitter,neutral,irrelevant,coming back soon!!!! #twitter...,,,,,,,
twitter,neutral,irrelevant,@asshsmith never #twitter is where i #speakmymind #hahahahahaha,,,,,,,
twitter,neutral,irrelevant,NIGGAS B TALK REACLESS OVA #TWITTER LIKE I DNT GOT DAT TOOL N MI TRUCK #BASKETBALL OV COURSE,,,,,,,
twitter,neutral,irrelevant,Can you say #twitter those #followers who are #following me??,,,,,,,
twitter,neutral,neutral,#twitter keeps me from sleeping! #soaddicted,,,,,,,
twitter,neutral,irrelevant,"@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter",,,,,,,
twitter,neutral,irrelevant,Waz Sup #Twitter,,,,,,,
twitter,neutral,irrelevant,#twitter I hope all of you never stop dreaming! Because dreams fuel your soul! I love dreaming big and seeing what happens!,,,,,,,
twitter,neutral,neutral,"@IGoHard_NoBONER Yooooo Mena Malia"" lOl I love your #Twitter name""",,,,,,,
twitter,neutral,irrelevant,Goodnight #twitter,,,,,,,
twitter,neutral,irrelevant,"i just realized... if i have a ridiculously long name in #twitter, no one could reply to me. *hmm* the possibilities.",,,,,,,
twitter,neutral,irrelevant,CAN SOMEONE EXPLAIN TAGGED TO ME LIKE DONT GET MAD AT ME CAUSE #TWITTER AN FB MY SHIT!!,,,,,,,
twitter,neutral,irrelevant,"Personally,i dont have time for that and dont really care about what everyone in the world on #facebook and #twitter care about how i look.",,,,,,,
twitter,neutral,irrelevant,RT @Sour_D_Reyyy: @obsexxed69 got one of the dopest blogs on #Twitter and #Tumblr...#RealTalk,,,,,,,
twitter,neutral,irrelevant,got my blade for these #twitter streets third shift,,,,,,,
twitter,neutral,irrelevant,#twitter goin hammer,,,,,,,
twitter,neutral,neutral,I Feel Like #Promoting Anyones #Twitter Page (?MENTION ME IF YOU WANT TO GET #PROMOTED?) [ #PromoteBack ]#Followback,,,,,,,
twitter,neutral,irrelevant,??@JennyOrWuuut: I wishh #twitter would tell me who retweets my stuff.??it does,,,,,,,
twitter,neutral,neutral,"RT @Grazitti: #Twitter to Reformat All URLs With T.co	http://t.co/jnmnbs9W",,,,,,,
twitter,neutral,irrelevant,So im chillin at work finally gettin a chance 2 be on #Twitter wat I miss so far??,,,,,,,
twitter,neutral,irrelevant,GN #TWITTER,,,,,,,
twitter,neutral,neutral,"Gonna Crash Out Pretty Tired, Night #Twitter&lt;3",,,,,,,
twitter,neutral,neutral,#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter,,,,,,,
twitter,neutral,irrelevant,RT @extremejohn Stuck on Facebook? I??m so sorry.  http://t.co/JcJBfZ8W #Twitter #Google  #Facebook,,,,,,,
twitter,neutral,positive,bye bye #twitter ;),,,,,,,
twitter,neutral,irrelevant,@95hm You can directly share your #Facebook photos on #Twitter with http://t.co/wYD5RnxN,,,,,,,
twitter,neutral,irrelevant,#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off,,,,,,,
twitter,neutral,irrelevant,Hey Ka #Twitter..,,,,,,,
twitter,neutral,negative,@PuraGenteBienAv me podrian dar el #face o #twitter del chavito qe siempre traee lentess transparentes le dicn #chicken little x fiiss :),,,,,,,
twitter,neutral,irrelevant,"Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?",,,,,,,
twitter,neutral,irrelevant,gooodnight #twitter,,,,,,,
