Topic,Sentiment,Tweet
google,irrelevant,"Shoutout to our New Twitter Friends &  #WelcomeToTwitter! Thanks to everyone following @xrvolume - #myspace #wordpress #Google+"
google,irrelevant,"To gostando do Android 4.0  #google #android"
google,irrelevant,"le nfc int\u00e9gr\u00e9 aussi dans #nexus #google #android '-'"
google,irrelevant,"""Google a pas innov\u00e9 avec un tamagochi"
google,irrelevant,"Android Beam: Compartilhamentovia NFC  #icecreamsandwich #galaxynexus #google #samsung"
google,irrelevant,"Android 4.0 endast f\u00f6r enheter med 720p-sk\u00e4rm? http://t.co/BqpiYl6W #android #google #ics"
google,irrelevant,"Android Beam : partager du contenu entre devices Android via le NFC #google #nexusprime"
google,irrelevant,"""Et de 3 #fails"
google,irrelevant,"""viva #Microsoft o #google para e copiar a #apple e copia o #wp7 de tao bom que \u00e9. Incrivel como a interface metro esta ali"
google,irrelevant,"Messagerie vocale directement dans ICS #google #nexusprime"
google,irrelevant,"Pas mieux \\o/ RT @g123k: #kikitoutdur devant ICS #google #nexusprime"
google,irrelevant,"RT @twandroid: Possibilit\u00e9 de voir les mises \u00e0 jour (un peu comme Sony Ericsson avec l'int\u00e9gration Facebook) #google #nexusprime"
google,negative,"""\u03a0\u03b1\u03b5\u03b9 \u03ba \u03b7 #google ! \u0391\u03c0\u03bf\u03b8\u03b1\u03bd\u03b5!? \""""The server encountered an error and could not complete your request\"""
google,irrelevant,"#kikitoutdur devant ICS #google #nexusprime"
google,irrelevant,"\u53d1\u73b0 #google \u7279\u610f\u7684\u6545\u610f\u7684\u4e0d\u63d0 #facebook \uff0c\u54c8\u54c8\u54c8\u3002"
google,irrelevant,"O android 4.0 Ice Cream Sandwich agenda de contato esta parecendo o windows phone 7 #google #android"
google,irrelevant,"""RT @twandroid Nouvelle application Contacts : les connections Linkedin"
google,irrelevant,"Possibilit\u00e9 de voir les mises \u00e0 jour (un peu comme Sony Ericsson avec l'int\u00e9gration Facebook) #google #nexusprime"
google,irrelevant,"\u30b5\u30e0\u30b9\u30f3\u3001Google\u3068\u5171\u540c\u3067Google\u30ea\u30d5\u30a1\u30ec\u30f3\u30b9\u6a5f\u300cGalaxy Nexus\u300d\u3092\u6b63\u5f0f\u767a\u8868\u300111\u6708\u306b\u4e16\u754c\u5404\u5730\u3067\u767a\u58f2\u3000http://t.co/zwSUFuez #androidjp #samsung #google #galaxynexus"
google,irrelevant,"""RT @twandroid: Nouvelle application Contacts : les connections Linkedin"
google,irrelevant,"""Nouvelle application Contacts : les connections Linkedin"
google,irrelevant,"O Ice Cream Sandwich praticamente dispensa apps de terceiros! #android #google Galaxy Nexus"
google,irrelevant,"Excelente. Proximo cel? RT @Giuliano3G: Presentanci\u00f3n #Android 4.0 y Samsung Nexus Prime - http://t.co/8l9vzqgn #Google. (Se jodi\u00f3 #iOS5)"
google,negative,"RT @twandroid: Le panorama est tr\u00e8s sympa et peut \u00eatre coup\u00e9 \u00e0 tout moment #google #nexusprime"
google,irrelevant,"\u76f4\u64ca\uff01\u3010@Phone\u96dc\u8a8c / @\u5fae\u535a\u901a\u8a0a\u793e 19\u65e5\u8a0a\u3011\u8c37\u6b4c+\u4e09\u661f\u667a\u80fd\u624b\u6a5f\u767c\u5e03\u6703http://t.co/SFBLWqjg @LK154: #Google \u8ddf #Samsung \u6b63\u5f0f\u767c\u4f48 #Galaxy #Nexus\u2026 \u624b\u6a5f\u898f\u683c\u5982\u4e0b\uff1ahttp://t.co/MyIcSKXW #ICS"
google,irrelevant,"Panoramique impl\u00e9ment\u00e9 :o #android #google #nexusprime &lt;3 j'ai envie du tel mnt"
google,irrelevant,"Sistema de fotos panor\u00e2micas na camera do icecream sandwich #icecreamsandwich #galaxynexus #google #samsung"
google,irrelevant,"RT @twandroid: Panoramas sur ICS ! #google #nexusprime"
google,irrelevant,"RT @twandroid: Possibilit\u00e9 de taguer les personnes #google #nexusprime"
google,irrelevant,"Possibilit\u00e9 de taguer les personnes #google #nexusprime"
google,irrelevant,"RT @twandroid: Nouveau layout pour la Galerie qui est en forme de magazine #google #nexusprime"
google,irrelevant,"Presentanci\u00f3n #Android 4.0 y Samsung Nexus Prime - http://t.co/Iy3VNaFF #Google. (Se jodi\u00f3 #iOS5)"
google,irrelevant,"RT @twandroid: Prise de photo quasi instantann\u00e9e #ouaaaaaaahhhhh #google #nexusprime"
google,irrelevant,"Prise de photo quasi instantann\u00e9e #ouaaaaaaahhhhh #google #nexusprime"
google,irrelevant,"Bien repens\u00e9 l'app photo #nexusprime #google #android avec l'aper\u00e7u direct"
google,positive,"Parisian Love: How to impress a French? http://t.co/Nh81Cbqf #google"
google,positive,"Cool!! #google #win RT: @a1arte: Google y Samsung lanzan oficialmente el Galaxy Nexus con Android Ice Cream Sandwich http://t.co/kE0dFNQL"
google,positive,"L'affichage de l'Intent Share est cool sur l'appareil photo : #google #nexusprime"
google,irrelevant,"Pagaliau oficialiai pristatytas Samsung Galaxy Nexus http://t.co/BHetRH4B #android_4 #galaxy #google"
google,irrelevant,"RT @twandroid: Possibilit\u00e9 de ne s\u00e9lectionner qu'une p\u00e9riode et savoir pour chaque app combien de data a \u00e9t\u00e9 utilis\u00e9 #google #nexusprime"
google,irrelevant,"Possibilit\u00e9 de ne s\u00e9lectionner qu'une p\u00e9riode et savoir pour chaque app combien de data a \u00e9t\u00e9 utilis\u00e9 #google #nexusprime"
google,irrelevant,"\u30c7\u30d5\u30a9\u3067\u30c7\u30fc\u30bf\u901a\u4fe1\u5236\u5fa1\uff1f\u3000#android #google"
google,irrelevant,"Data Usage: Nada mais de aplicativos para monitorar tr\u00e1fego de Dados #icecreamsandwich #galaxynexus #google #samsung"
google,irrelevant,"RT @twandroid: Deux lignes sont affich\u00e9es sur la premi\u00e8re page de GMail pour chaque mail : un aper\u00e7u en quelque sorte #google #nexusprime"
google,irrelevant,"""Consommation data affich\u00e9e dans les param\u00e8tres"
google,irrelevant,"#1 #Google ranked funniest #FUNNY #tshirts on the net #Sushi #BarExam http://t.co/jSrVRFgK #lawschool #lawyers #SALE #humor #lawyers"
google,irrelevant,"RT @twandroid: Int\u00e9gration de la reconnaissance vocale #google #nexusprime"
google,irrelevant,"Tr\u00e8s plaisante cette mise \u00e0 jour d'Android ! En esp\u00e9rant que cela stimulera Apple \u00e0 nous pondre du nouveau. #Google #icecreamsandwich"
google,irrelevant,"RT @twandroid: Le clavier semble avoir peu boug\u00e9 depuis Gingerbread #google #nexusprime"
google,irrelevant,"RT @twandroid: Possibilit\u00e9 de mettre des contacts dans les dossiers ! #google #nexusprime"
google,irrelevant,"Tendremos nueva interfaz de #google #calendar"
google,irrelevant,"RT @twandroid: Widgets redimensionnables aussi #google #nexusprime"
google,irrelevant,"Nouvelle app Calendrier : plus \u00e9pur\u00e9e #google #nexusprime"
google,irrelevant,"RT @twandroid: Nouvelle police (font) pour android : Roboto #google #nexusprime http://t.co/NvBPe6fm"
google,irrelevant,"RT @twandroid: Le barom\u00e8tre est inclus dans le Galaxy Nexus #google #nexusprime"
google,irrelevant,"Okay its officially a #sausagefest here @thursdays it really makes no sense based on the feedback from #google?? Moving on..."
google,irrelevant,"Deux lignes sont affich\u00e9es sur la premi\u00e8re page de GMail pour chaque mail : un aper\u00e7u en quelque sorte #google #nexusprime"
google,irrelevant,"The ARM Cortex-A9 Processors pdf ebook:  http://t.co/F8mSgjgF #google"
google,irrelevant,"Settlement with Multiple Plaintiffs: The Role of Insolvency pdf ebook:  http://t.co/YEl8Pq4O #google"
google,irrelevant,"""Ya tendremos browser con tabs"
google,irrelevant,"J'adore !! Enorme \u201c@twandroid Onglets synchronis\u00e9s avec Google Chrome (comme Honeycomb) #google #nexusprime\u201d"
google,irrelevant,"""\""""Request desktop site\"""" : fonction tr\u00e8s sympa #google #nexusprime"""
google,irrelevant,"Reconnaissance faciale poir debloquer ton phone :-)  #google #android"
google,irrelevant,"Nouvelle gestion des onglets sur le navigateur #google #nexusprime"
google,irrelevant,"A los interesados pueden seguir la presentaci\u00f3n stream de #google y #samsung sobre lo nuevo de #android"
google,irrelevant,"Use Caution When Sharing on Social Networks http://t.co/SXNoBASn via @LarryMagid #youth #facebook #google+"
google,irrelevant,"Int\u00e9gration de la reconnaissance vocale #google #nexusprime"
google,irrelevant,"RT @twandroid: Les notifications sont visibles depuis le lockscreen #google #nexusprime"
google,irrelevant,"RT @twandroid: Possibilit\u00e9 de supprimer les notifications en les swipant (comme sur Cyanogen) #google #nexusprime"
google,irrelevant,"Did #Google really just highlight a new font #Roboto as part of their #ICS announcement for #Android...?! Seriously."
google,negative,"RT @businessuplift: Why #facebook and #google have got it wrong http://t.co/PDbF7H3f"
google,irrelevant,"""is mulling #google+ but hmmm"
google,negative,"The awkward moment when google #chrome take a hell of a lot time to load #googleplus #google"
google,negative,"""#Google #Cloud Service Blackouts Threaten Cloud Users: During a 30-day period in August and September"
google,irrelevant,"Why Google+ Has Uphill Battle Vs. Facebook: Sean Parker http://t.co/L8RSX1Yf #google"
google,negative,"RT @LCmediaHouse: 4chan's Chris Poole: #Facebook & #Google Are Doing It Wrong http://t.co/ZIxfa91N | via @RWW #socialmedia"
google,irrelevant,"Lecture Notes in Financial Economics pdf ebook:  http://t.co/7gJQvEwN #google"
google,negative,"I hate tron theme #Google #ICS"
google,irrelevant,"""Now"
google,irrelevant,"just watched the #GalaxyNexus announcement by #Google and #Samsung.. The only thing keeping me from buying? It's only on #Verizon. #FAIL"
google,negative,"@MrTonySays I tried to #Google the word #Visigoth and apparently  #Google didn't know either cause my  phone froze."
google,negative,"""From it's laughable file: #google will #encrypt #search results BUT only if U have \""""logged in\"""" so they can maximize their #data #collection!"""
google,irrelevant,"+1 RT @SHlFT: dear #google & #samsung... learn some presentation 101 first. please."
google,irrelevant,"dear #google & #samsung... learn some presentation 101 first. please."
google,negative,"WHERE THE HECK IS THE @ANDROID SOURCE CODE ?? WTF #GOOGLE"
google,negative,"""Android ice-cream sandwich's \""""Face Unlock\"""" fails to perform recognition when demo'ed on stage :D\n#google #Nexus http://t.co/CSAeFRHc"""
google,irrelevant,"""good job"
google,irrelevant,"We need dates! #google #samsung #launchfail"
google,irrelevant,"""Also"
google,positive,"The #Google guys are illustrating the perils of a live demonstration admirably. #GalaxyNexus #ICS #Android"
google,irrelevant,"#Google People app...the next revolution in stalking."
google,irrelevant,"first thing on #google's to do list: hire a performance coach."
google,irrelevant,"""#Samsung"
google,negative,"facial recognition failed #IceCreamSandwich jajajajajajaj #FacialUnlock #samsumg #Google"
google,positive,"Google is gonna need to do better than this to beat #iOS #Android #icecreamsandwich #Google http://t.co/tBNyX7p7"
google,irrelevant,"Have anyone of you found a Twitter to Google+ tool? #Google #Twitter"
google,irrelevant,"#Google unveils next iteration of #Android - #icecreamsandwich - with several revamps incl facial recognition security http://t.co/xMrZVkav"
google,irrelevant,"""Google Offers to compete with Groupon"
google,irrelevant,"""Samsung Galaxy Nexus"
google,irrelevant,"http://t.co/e5ClGzsI #google"
google,irrelevant,"Now it's time for some Ice Cream Sandwich! #Samsung launched it's latest Android Galaxy Nexus phone powered by #Google"
google,irrelevant,"RT @NeowinFeed: Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/L5m9uwD7 #neowin"
google,irrelevant,"RT @iPadPowerUsers On Google+ then go here http://t.co/1OGs2xA9 #GPlus #Googleplus #Google #teamfollowback #socialnetwork"
google,irrelevant,"Did #Facebook Just Beat #Google At Its Own Game? http://t.co/SiJsB3ME #socialmedia"
google,irrelevant,"Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/pw4mfbSe #Google"
google,negative,"Bitch please your vagina has been used more than #google ."
google,irrelevant,"#Google #IceCreamSandwich Debuts as IPhone Sets Record: Tech. http://t.co/TrENUYF4"
google,irrelevant,"RT @aljonkar: The new Samsung Galaxy nexus..\n\nhttp://t.co/UtbpXrsj \n\n#Android\n#Samsung \n#Google \n#WoW\n\nCC @kha1989led \n@eisaahmad"
google,irrelevant,"#google- http://t.co/Hkk3qMMe"
google,irrelevant,"#Samsung & #Google unveil latest #Android #phone using #IceCreamSandwich http://t.co/eHoeBMDW"
google,irrelevant,"GMusic Unites #Google #Music with #Apple iOS [#Apps] http://t.co/R0ih6ePa #republished"
google,irrelevant,"On Google+ then go here http://t.co/SxmLkaRR #GPlus #Googleplus #Google #teamfollowback #socialnetwork"
google,irrelevant,"#SEOTIPS To find out what web pages of your website are indexed by #Google simply Google --&gt; site:http://t.co/xlsu6iPa"
google,irrelevant,"Empire Avenue. The Social Stock Market. What Is Your Online Activity Worth? http://t.co/AKlnmKAi #twitter #facebook #Google+ #socialmedia"
google,irrelevant,"""The Perks of Working at #Google"
google,irrelevant,"#Google To Begin #Encrypting Searches & Outbound Clicks By Default With SSL Search - http://t.co/vc573Pte"
google,irrelevant,"""RT @GLaraLopez: The Perks of Working at #Google"
google,irrelevant,"""#seo #serps Ballmer: 70% Of The Time"
google,irrelevant,"G#Music Unites #Google Music with #Apple iOS [#Apps] http://t.co/3ze3feV4"
google,irrelevant,"G#Music Unites #Google Music with #Apple iOS [#Apps] http://t.co/S8V8vfmh"
google,irrelevant,"""The Perks of Working at #Google"
google,irrelevant,"Google To Begin Encrypting Searches & Outbound Clicks By Default With SSL Search http://t.co/C0Ykfjla #google #search"
google,positive,"Who are the top folks on #Google+? See this tag cloud: http://t.co/rp7LSoEE via\n@jowyang"
google,irrelevant,"#Google unveils what's new in #Android 4 'Ice Cream Sandwich' http://t.co/uOLAYieA"
google,irrelevant,"#GOOGLE me if u dnt understand me \u01a0\u0361\u0334\u0334.\u032e\u01a0\u0361\u0334\u0334\u0334"
google,irrelevant,"""@attentionspan i don't think the link you posted suggests that #google+ traffic is in downward spiral"
google,irrelevant,"""So"
google,positive,"#ThatsDisrespectful Like using #Google to search for #Bing"
google,irrelevant,"Galaxy Nexus Vs iPhone 4S: Which smartphone wins? http://t.co/bF6QUCwt via @productreviews #galaxynexus #iphone4s #google #apple #ics"
google,irrelevant,"""Samsung"
google,positive,"#SEO Tip:Make sure that your important keywords have high keyword density in your pages #google #bing #yahoo"
google,irrelevant,"Android Ice Cream Sandwich and Galaxy Nexus: Everything You Need to Know - http://t.co/MSqsVMDK #google"
google,irrelevant,"New #Google #Nexus -&gt; http://t.co/qR1eijhw"
google,irrelevant,"""#Google Docs #Updates Presentations With Real-Time #Collaboration"
google,irrelevant,"Google Adsense Tools http://t.co/2IjBZdvn #Adsense #Google #Tools"
google,irrelevant,"""RT @LocalJoost: #ICS\"""" putting people at the heart\""""? You have GOT to be joking #Google. Now even copying slogans? Ah I get it"
google,positive,"Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/QcDddYrn"
google,positive,"Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/iUi7JtCM"
google,irrelevant,"On Google+ then go here http://t.co/63B8wYPw #GPlus #Googleplus #Google #teamfollowback #socialnetwork"
google,positive,"Online Music Industry is witnessing the astounding revolution. Can #Google manage to seal the supreme console? http://t.co/Jrc4qstJ"
google,irrelevant,"""#Android: This Is the #Samsung Galaxy Nexus"
google,irrelevant,"Android 4.0 Ice Cream Sandwich announcement round-up #android #google http://t.co/8DjJHFGu"
google,irrelevant,"#LOL #google http://t.co/aeJ1Vrgj"
google,irrelevant,"Android 4.0 OS Ice Cream Sandwich and the Galaxy Nexus is out.seems that smartphones are named by hungry developers  #Google+"
google,irrelevant,"""Anyone seen this? If your brand needs to track #SEO keyword landing through to a conversion"
google,irrelevant,"""RT @whymicrosoft: Google\u2019s Ad revenue for Q3 was 96% of total revenue. So"
google,irrelevant,"Ice Cream Sandwich arrives http://t.co/Z4j7WhmS #google #icecream #android #samsung"
google,irrelevant,"Is Google planning to launch its own iTunes rival? - The Times of India http://t.co/1x73o5Yz #google"
google,irrelevant,"""#Android #Google We saw Ice Cream Sandwich on a Phone"
google,irrelevant,"#SEO tip:in multilang sites create folders for each lang.submit the urls in #google #webmaster tools+Use GeographicTarget"
google,irrelevant,"""Ballmer: 70% Of The Time"
google,irrelevant,"Logitech Revue Companion Box with Google TV and Keyboard Controller by #Logitech #Google #TVBox via #amazon http://t.co/NkPjGP3W"
google,irrelevant,"#Google announces NFC-based #Android Beam for sharing between phones"
google,irrelevant,"""If you need to modify your payment details that are on your phone for the Android Market"
google,irrelevant,"""Samsung Galaxy Nexus"
google,irrelevant,"#Google #Android #IceCreamSandwich features - http://t.co/qXFdDrt4. #ICS"
google,irrelevant,"""#ICS\"""" putting people at the heart\""""? You have GOT to be joking #Google. Now even copying slogans? Ah I get it"
google,irrelevant,"""#Google and #Samsung unveil #Galaxy #Nexus"
google,irrelevant,"RT @/iPadPowerUsers-On Google+ then go here http://t.co/tMGHv24E #GPlus #Googleplus #Google #teamfollowback #socialnetwork"
google,irrelevant,"RT @MAGGadget: Fight: Galaxy Nexus vs. Droid RAZR vs. iPhone 4S http://t.co/P3qHh63d #Android #iPhone #Google"
google,irrelevant,"RT @iPadPowerUsers On Google+ then go here http://t.co/r4bIDq9D #GPlus #Googleplus #Google #teamfollowback #socialnetwork"
google,positive,"@loribooLIVE like Manny from degrassi (: #google her !"
google,negative,"And here's the run-down on #Android4.0 aka #IceCreamSandwich http://t.co/f1V3HJAe #google"
google,irrelevant,"Tips to make #Google always #crawl your #website http://t.co/SVYSckH7"
google,irrelevant,"RT @xenophin: #Samsung and #Google's Ice Cream Sandwich event is at 3am UK time.    Waking up to a lot of news then ... #nonUSAtimezonel ..."
google,irrelevant,"wait.... since when does putting honeycomb and gingerbread together make ice cream sandwich? #google ..."
google,irrelevant,"""#Android #Google Nexus S Getting Ice Cream Sandwich"
google,irrelevant,"""@Wilko_LR  \""""Google to launch iTunes AND Spotify rival? http://t.co/SralgsCi\u201d need to start using #google+"""
google,irrelevant,"How to use Google Alerts to... http://t.co/crMAaAGQ #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning"
google,irrelevant,"\u201c@rianru: #Google \u043f\u0440\u0435\u0434\u0441\u0442\u0430\u0432\u0438\u0442 \u043d\u043e\u0432\u0443\u044e \u0432\u0435\u0440\u0441\u0438\u044e #Android 4.0 http://t.co/ttgycujs\u201d\n\n#Vfacebook"
google,irrelevant,"On Google+ then go here http://t.co/XP4apWAH #GPlus #Googleplus #Google #teamfollowback #socialnetwork"
google,irrelevant,"#Google #NexusPrime Spec sheet: http://t.co/iuYKWVRQ #Android #Mobile"
google,irrelevant,"#Android #Google Ice Cream Sandwich UI enhancements \u2013 a new spin on Android http://t.co/DAPpm4av #DhilipSiva"
google,irrelevant,"""#Android #Google Texas Instruments: \u201cIt\u2019s Not the Number of Cores"
google,irrelevant,"The competition: #Google introduces #Android 4.0 Ice Cream Sandwich and the Galaxy Nexus http://t.co/4vGGHF43"
